object_id,scene_id,date,lon,lat,old_class,ais_matched,ais_matched_raw,ais_match_quality,on_land,water_fraction,distance_to_land_m,major_m,minor_m,area_m2,aspect_ratio,confidence,vv_target_p95_db,vh_target_p95_db,vv_background_median_db,vh_background_median_db,vv_contrast_db,vh_contrast_db,combined_contrast_db,vv_minus_vh_peak_db,temporal_cluster_id,n_dates_detected,detection_persistence,bright_persistence,position_std_m,ts_median_contrast_db,ts_mad_contrast_db,ts_relative_mad,temporal_spike_db,geometry_plausible,vessel_score,final_class_3,classification_reason,review_flag
684,S01_20240602,S01_20240602,103.95979117277042,1.3028486987046304,UNCERTAIN,False,True,LOW,False,1.0,2261.078945926651,90.04358059959932,80.98398739891573,5672.093146449582,1.1118689446107082,0.4110064804553985,8.1796875,-3.267578125,-19.390625,-25.859375,27.5703125,22.591796875,27.5703125,11.447265625,680,1,0.05555555555555555,0.16666666666666666,0.0,3.6328125,0.97265625,0.20994940978077573,23.9375,True,0.9877642923925363,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
685,S01_20240602,S01_20240602,103.6369440382182,1.30293682448387,UNCERTAIN,False,False,NONE,False,1.0,2369.061896134741,138.55394557234044,90.35029414411778,7805.507619993019,1.533519584909519,0.2792695462703705,7.08984375,-0.25,2.46875,-4.5703125,4.62109375,4.3203125,4.62109375,7.33984375,681,3,0.16666666666666666,0.0,4.737680340749048,4.5869140625,0.61083984375,0.10933403251179864,0.0341796875,True,0.32500162322184795,STATIC_OR_PROBABLE_FALSE_ALARM,vessel score below calibrated threshold (0.40),True
686,S01_20240602,S01_20240602,103.97768341808812,1.3029592882155274,UNCERTAIN,False,False,NONE,False,1.0,3227.766005153534,166.12824788850784,83.60321584505081,9217.046705904611,1.9871035606621632,0.6458492875099182,4.7890625,-2.865234375,-17.953125,-25.546875,22.7421875,22.681640625,22.7421875,7.654296875,682,2,0.1111111111111111,0.2222222222222222,10.918191216534844,3.703125,1.765625,0.3754152823920266,19.0390625,True,0.9942129835379614,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
687,S01_20240602,S01_20240602,103.9741139976888,1.303147123722741,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2971.9180920016547,206.497490980724,84.05059156666147,11749.227872285132,2.456823766873175,0.6053255796432495,3.16796875,-4.51953125,-18.078125,-25.265625,21.24609375,20.74609375,21.24609375,7.6875,683,2,0.1111111111111111,0.1111111111111111,20.971105989775552,2.8125,0.5078125,0.13319672131147542,18.43359375,True,0.9790256550595994,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
688,S01_20240602,S01_20240602,103.97024135096318,1.3031906758328689,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2748.774784917716,166.31630505635843,105.7880534084092,10837.6761122331,1.5721652842431235,0.5909902453422546,4.22265625,-6.140625,-17.828125,-24.734375,22.05078125,18.59375,22.05078125,10.36328125,684,2,0.1111111111111111,0.16666666666666666,3.126979259015669,3.1171875,0.8984375,0.21821631878557876,18.93359375,True,0.9764060683307628,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
689,S01_20240602,S01_20240602,103.96757546153844,1.3032098998868198,UNCERTAIN,False,False,NONE,False,1.0,2626.529295283628,135.2430179050442,62.14619707374538,5874.638027945027,2.17620746358074,0.3213995695114136,6.37109375,-5.66796875,-18.328125,-25.5625,24.69921875,19.89453125,24.69921875,12.0390625,685,1,0.05555555555555555,0.1111111111111111,0.0,3.0390625,0.9609375,0.2379110251450677,21.66015625,True,0.9804265928782505,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
690,S01_20240602,S01_20240602,103.98580621800092,1.3032879668226824,UNCERTAIN,False,False,NONE,False,1.0,3726.976573404448,122.752707191512,70.54723996739091,5975.907053259858,1.740007224212486,0.5710620880126953,7.1484375,-9.4296875,-19.46875,-26.46875,26.6171875,17.0390625,26.6171875,16.578125,686,2,0.1111111111111111,0.1111111111111111,15.581637472367987,3.765625,1.2421875,0.260655737704918,22.8515625,True,0.9908525244726846,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
691,S01_20240602,S01_20240602,103.70927210910888,1.303577606280951,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,480.4707365435124,508.8611944704349,134.02688203147005,33340.809303935675,3.796709934287304,0.6940913200378418,11.3671875,-2.607421875,-8.8203125,-19.375,20.1875,16.767578125,20.1875,13.974609375,687,1,0.05555555555555555,0.5555555555555556,0.0,13.53515625,7.9453125,0.5466272507390486,6.65234375,False,0.9954562840621667,AIS_SUPPORTED_VESSEL,AIS match,False
692,S01_20240602,S01_20240602,104.14288942860944,1.3037360946745429,UNCERTAIN,False,False,NONE,False,1.0,4604.440664283456,298.45919891959903,167.45619293815372,24909.81285198333,1.7823121001552231,0.8266053795814514,5.2265625,1.2626953125,-16.53125,-23.09375,21.7578125,24.3564453125,24.3564453125,3.9638671875,688,2,0.1111111111111111,0.16666666666666666,4.084606180917287,2.8984375,0.875,0.22444889779559118,21.4580078125,True,0.9923734999520956,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
693,S01_20240602,S01_20240602,103.95506164241992,1.3038039632041505,UNCERTAIN,False,True,LOW,False,1.0,1979.9082742318456,123.03876456298356,81.78873404540545,6786.272314868288,1.5043485633935592,0.6551607847213745,4.55859375,-2.802734375,-18.84375,-24.46875,23.40234375,21.666015625,23.40234375,7.361328125,689,1,0.05555555555555555,0.1111111111111111,0.0,2.4609375,1.0078125,0.291196388261851,20.94140625,True,0.9874417452774145,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
694,S01_20240602,S01_20240602,104.0917367779964,1.3039770421068115,UNCERTAIN,False,False,NONE,False,1.0,7105.221097739104,471.0160962535291,227.24262823595097,48606.1099630082,2.0727453291222404,0.8550406694412231,3.6953125,1.7548828125,-14.140625,-19.625,17.8359375,21.3798828125,21.3798828125,1.9404296875,690,1,0.05555555555555555,0.05555555555555555,0.0,2.875,0.421875,0.10887096774193548,18.5048828125,False,0.983141331238793,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
695,S01_20240602,S01_20240602,103.9520206102132,1.304130653615253,UNCERTAIN,False,False,NONE,False,1.0,1866.4022195906252,113.09452173430886,68.32564279754128,5672.118552454615,1.6552280681708946,0.5061799883842468,6.17578125,-6.796875,-18.984375,-25.0,25.16015625,18.203125,25.16015625,12.97265625,691,1,0.05555555555555555,0.16666666666666666,0.0,3.953125,1.37109375,0.27681388012618297,21.20703125,True,0.9823871537984915,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
696,S01_20240602,S01_20240602,103.96421429319692,1.3042877210324813,UNCERTAIN,False,False,NONE,False,1.0,2355.66318809646,70.8524930995469,70.04864483294534,4051.481448922538,1.0114755719902735,0.367592453956604,6.81640625,-6.15625,-19.25,-25.859375,26.06640625,19.703125,26.06640625,12.97265625,692,1,0.05555555555555555,0.16666666666666666,0.0,3.171875,0.765625,0.18352059925093633,22.89453125,True,0.9771789414037607,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
697,S01_20240602,S01_20240602,103.55891264584538,1.3059320425253624,UNCERTAIN,False,False,NONE,False,1.0,3494.613373501149,409.89944039714624,52.24756204021263,13890.875804561378,7.845331425831215,0.3518387377262115,-1.8720703125,-19.296875,-15.65625,-23.265625,13.7841796875,3.96875,13.7841796875,17.4248046875,693,6,0.3333333333333333,0.2222222222222222,24.907899910551873,6.8046875,3.91015625,0.501001001001001,6.9794921875,True,0.9079652989356559,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
698,S01_20240602,S01_20240602,103.96147622305254,1.306450667661614,UNCERTAIN,False,False,NONE,False,1.0,1991.1787107079997,111.37803326291298,60.05128155392861,4861.78213766794,1.8547153429671728,0.4351973235607147,2.03125,-4.76953125,-19.828125,-26.15625,21.859375,21.38671875,21.859375,6.80078125,694,1,0.05555555555555555,0.05555555555555555,0.0,2.8046875,0.546875,0.1437371663244353,19.0546875,True,0.9647339215376584,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
699,S01_20240602,S01_20240602,104.09718394610654,1.306798227578987,UNCERTAIN,False,False,NONE,False,1.0,6447.024631914422,202.51534733337436,70.0459793524173,8505.989409843489,2.8911773267452427,0.4491930305957794,-1.20703125,-5.53125,-20.390625,-26.75,19.18359375,21.21875,21.21875,4.32421875,695,1,0.05555555555555555,0.1111111111111111,0.0,2.7578125,0.671875,0.1787941787941788,18.4609375,True,0.9740073593702573,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
700,S01_20240602,S01_20240602,103.64495584057912,1.307986340441719,UNCERTAIN,False,False,NONE,False,1.0,1436.0497892988876,308.007408654352,105.25926259722311,21794.411082672203,2.926178666412942,0.4400261342525482,14.25,-0.431396484375,-9.390625,-16.9375,23.640625,16.506103515625,23.640625,14.681396484375,696,2,0.1111111111111111,0.8888888888888888,7.968496211721032,15.19189453125,2.0751953125,0.12816260064533638,8.44873046875,True,0.9537947642577447,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
701,S01_20240602,S01_20240602,103.63510055677555,1.308015330050389,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,2010.1770530026715,188.3466681085704,112.11812196599226,12063.052107448146,1.6798949608315756,0.468827873468399,33.0625,11.609375,1.6904296875,-8.5703125,31.3720703125,20.1796875,31.3720703125,21.453125,697,13,0.7222222222222222,1.0,7.540268660709405,29.23876953125,1.423187255859375,0.04706498570944146,2.13330078125,True,0.9829738004502697,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
702,S01_20240602,S01_20240602,104.12347840435496,1.3080452788652577,UNCERTAIN,False,False,NONE,False,1.0,4607.211680220775,317.2310625546199,175.30647149016676,25618.850224532147,1.809579873794984,0.8476176261901855,4.4765625,-0.302490234375,-16.859375,-22.984375,21.3359375,22.681884765625,22.681884765625,4.779052734375,698,1,0.05555555555555555,0.05555555555555555,0.0,2.1953125,0.82421875,0.25794621026894865,20.486572265625,True,0.9925704404397032,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
703,S01_20240602,S01_20240602,104.0599240446654,1.30819495276592,UNCERTAIN,False,False,NONE,False,1.0,7938.209892370327,440.3853096602362,218.86289449910345,43146.07700477754,2.0121515374642014,0.8161594867706299,7.9921875,4.39453125,-14.1875,-20.734375,22.1796875,25.12890625,25.12890625,3.59765625,699,1,0.05555555555555555,0.05555555555555555,0.0,2.5859375,0.3203125,0.08932461873638345,22.54296875,False,0.9935838093291162,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
704,S01_20240602,S01_20240602,104.08486794063984,1.308454955440595,UNCERTAIN,False,False,NONE,False,1.0,7015.274198048696,411.366998020426,231.48853427530884,45872.1129078557,1.7770512881263834,0.8694899082183838,3.623046875,-3.80078125,-12.125,-21.421875,15.748046875,17.62109375,17.62109375,7.423828125,700,1,0.05555555555555555,0.1111111111111111,0.0,3.25,1.40625,0.33088235294117646,14.37109375,False,0.9916710630216171,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
705,S01_20240602,S01_20240602,104.0696835266386,1.3086615029554296,UNCERTAIN,False,False,NONE,False,1.0,7432.884276037332,384.4699461123992,171.28169843173515,35037.27621696867,2.2446644891580805,0.8406887054443359,6.13671875,-0.80078125,-15.09375,-21.796875,21.23046875,20.99609375,21.23046875,6.9375,701,1,0.05555555555555555,0.05555555555555555,0.0,3.078125,0.828125,0.20306513409961685,18.15234375,True,0.9934428815679496,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
706,S01_20240602,S01_20240602,104.13477423447516,1.3093201220043,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,4077.4600781704808,270.17225288366006,135.65079139684363,22985.933022006244,1.991674726712627,0.8087098598480225,7.9140625,1.4443359375,-14.4375,-21.21875,22.3515625,22.6630859375,22.6630859375,6.4697265625,702,1,0.05555555555555555,0.1111111111111111,0.0,3.171875,0.5546875,0.13295880149812733,19.4912109375,True,0.9883198169009038,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
707,S01_20240602,S01_20240602,104.06039912016288,1.3095835587892757,UNCERTAIN,False,False,NONE,False,1.0,7777.540263645243,266.9559024965096,182.5494083558846,26024.92683706685,1.4623761583279,0.4827860891819,-15.5,-23.015625,-19.203125,-25.515625,3.703125,2.5,3.703125,7.515625,703,1,0.05555555555555555,0.0,0.0,3.0,0.53125,0.1328125,0.703125,False,0.5160707552231816,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
708,S01_20240602,S01_20240602,104.01136773645185,1.3099717411529423,UNCERTAIN,False,False,NONE,False,1.0,5222.062016103584,126.25093681572838,48.50081474541589,4152.6730544184,2.6030683706743534,0.2566108107566833,3.41015625,-8.1640625,-11.9453125,-18.6875,15.35546875,10.5234375,15.35546875,11.57421875,704,1,0.05555555555555555,0.3888888888888889,0.0,8.14453125,3.601806640625,0.3938754805638616,7.2109375,True,0.92697925041378,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
709,S01_20240602,S01_20240602,103.78988667315312,1.310693503112064,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,2356.9643629728025,160.0348147618965,121.5579776036934,11957.427276415892,1.3165307445608083,0.6196625828742981,18.375,-7.12109375,2.201171875,-10.9375,16.173828125,3.81640625,16.173828125,25.49609375,705,7,0.3888888888888889,0.1111111111111111,12.853572729979016,3.49462890625,3.67724609375,0.8181423139598044,12.67919921875,True,0.35247365612121373,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,True
710,S01_20240602,S01_20240602,104.14446127004636,1.310848820180729,UNCERTAIN,False,False,NONE,False,1.0,3818.176613651978,284.2891675684734,172.45945565441087,27846.235830244368,1.6484405942818037,0.799149751663208,11.34375,-0.31201171875,-11.5859375,-21.578125,22.9296875,21.26611328125,22.9296875,11.65576171875,706,1,0.05555555555555555,0.05555555555555555,0.0,3.46875,1.5859375,0.3548951048951049,19.4609375,True,0.9967736710693063,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
711,S01_20240602,S01_20240602,103.84607354583152,1.3108691693118284,PROBABLE_FALSE_ALARM,False,False,NONE,True,0.0,1791.5456922192343,264.83906763808795,119.372286021877,14488.587078122568,2.218597603044577,0.3769926428794861,7.98046875,-3.62890625,0.5224609375,-8.0703125,7.4580078125,4.44140625,7.4580078125,11.609375,707,12,0.6666666666666666,0.0,13.578230483509465,6.4739990234375,1.0697021484375,0.14312313195159,0.9840087890625,True,0.003594942157969755,STATIC_OR_PROBABLE_FALSE_ALARM,on-land hard rejection,False
712,S01_20240602,S01_20240602,104.12737422135196,1.3113819687649038,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,4103.489079387064,242.50835880350328,134.7405670554564,22175.925754116488,1.799816967548399,0.8071498274803162,10.125,2.169921875,-15.5625,-24.140625,25.6875,26.310546875,26.310546875,7.955078125,708,1,0.05555555555555555,0.16666666666666666,0.0,3.4921875,0.75,0.16695652173913045,22.818359375,True,0.9960148195384513,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
713,S01_20240602,S01_20240602,103.61601032946528,1.3117676704599246,UNCERTAIN,False,False,NONE,False,1.0,3333.642638088106,131.7246189120588,90.05541420014471,7805.036122762944,1.4627062690456996,0.4564422965049743,6.4140625,-4.2421875,-18.25,-21.125,24.6640625,16.8828125,24.6640625,10.65625,709,1,0.05555555555555555,0.05555555555555555,0.0,2.96875,0.87890625,0.22145669291338582,21.6953125,True,0.9668847562494296,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
714,S01_20240602,S01_20240602,103.63825149127848,1.3127821807593616,UNCERTAIN,False,False,NONE,False,1.0,1382.128159208872,238.08491157218197,219.0434381835101,37810.90963547603,1.0869301246665026,0.2958746254444122,15.625,5.36328125,-10.2734375,-18.484375,25.8984375,23.84765625,25.8984375,10.26171875,710,1,0.05555555555555555,0.3888888888888889,0.0,9.0205078125,5.455078125,0.5443913848552773,16.8779296875,False,0.9964017238293513,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
715,S01_20240602,S01_20240602,104.11985509695116,1.3128384095553869,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,4321.894878773173,260.3945609923544,113.61830061637784,17315.509027642496,2.291836434621159,0.7647718191146851,12.328125,-2.5234375,-16.65625,-24.921875,28.984375,22.3984375,28.984375,14.8515625,711,1,0.05555555555555555,0.05555555555555555,0.0,2.90625,0.59375,0.152,26.078125,True,0.9961716309835899,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
716,S01_20240602,S01_20240602,104.01767483336036,1.313491283479778,UNCERTAIN,False,False,NONE,False,1.0,5604.138011701663,141.76968674371415,110.0368833989876,10938.691894380114,1.288383334428559,0.4655592739582062,9.3984375,2.390625,-17.015625,-24.703125,26.4140625,27.09375,27.09375,7.0078125,712,1,0.05555555555555555,0.2222222222222222,0.0,3.828125,1.94140625,0.4021035598705502,23.265625,True,0.9976805929876154,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
717,S01_20240602,S01_20240602,104.13327898019956,1.3137281064445303,UNCERTAIN,False,False,NONE,False,1.0,3645.412448528504,257.53772683158365,163.55837197318522,24909.84286135876,1.5745921393360776,0.8524796962738037,11.5234375,3.947265625,-12.484375,-21.96875,24.0078125,25.916015625,25.916015625,7.576171875,713,1,0.05555555555555555,0.16666666666666666,0.0,2.796875,0.4140625,0.10905349794238683,23.119140625,True,0.9940601819774663,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
718,S01_20240602,S01_20240602,104.1414303048886,1.31424943714848,UNCERTAIN,False,False,NONE,False,1.0,3444.111409790955,238.0245968276876,143.4462124282735,19340.481754214383,1.6593299523102116,0.7798493504524231,13.984375,-0.50439453125,-16.375,-23.890625,30.359375,23.38623046875,30.359375,14.48876953125,714,1,0.05555555555555555,0.1111111111111111,0.0,3.0390625,0.6640625,0.1644100580270793,27.3203125,True,0.9964440950258123,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
719,S01_20240602,S01_20240602,103.60992994214538,1.3153291531542193,STATIC_MARITIME_OBJECT,False,False,NONE,False,1.0,3609.8254027606304,309.0867595866435,166.68191339523722,34666.65523775629,1.854350920808876,0.8289309740066528,-0.787109375,-10.4609375,-13.4765625,-18.375,12.689453125,7.9140625,12.689453125,9.673828125,715,15,0.8333333333333334,0.3888888888888889,9.614075239087082,9.3349609375,1.9287109375,0.18662005102522913,3.3544921875,True,0.7010138459187729,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
720,S01_20240602,S01_20240602,104.11341309503275,1.3155978009397344,UNCERTAIN,False,False,NONE,False,1.0,4493.908621406303,298.2946738819633,237.63352581067429,29163.03298212477,1.2552718429116714,0.8339384198188782,11.53125,5.04296875,-14.046875,-22.171875,25.578125,27.21484375,27.21484375,6.48828125,716,1,0.05555555555555555,0.16666666666666666,0.0,3.74609375,1.38671875,0.29218106995884774,23.46875,False,0.9978082389480792,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
